"source_path","doc_kind","namespace_or_section","target_path","notes"
"docs/md/GTA/PedCollection.md","type-page","GTA","docs/reference/gta/ped-collection.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PedCollection.OrderByDistanceTo.md","type-member","GTA","docs/reference/gta/ped-collection.md","Fold member page OrderByDistanceTo into the owning type reference page."
"docs/md/GTA/PedCollection.RemoveDead.md","type-member","GTA","docs/reference/gta/ped-collection.md","Fold member page RemoveDead into the owning type reference page."
"docs/md/GTA/PedCollectionConstructor1.md","type-constructor","GTA","docs/reference/gta/ped-collection.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/PedCollectionMembers.md","type-member-list","GTA","docs/reference/gta/ped-collection.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PedCollectionMethods.md","type-member-list","GTA","docs/reference/gta/ped-collection.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PedComponent.md","type-page","GTA","docs/reference/gta/ped-component.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PedFlag.md","type-page","GTA","docs/reference/gta/ped-flag.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PedMembers.md","type-member-list","GTA","docs/reference/gta/ped.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PedMethods.md","type-member-list","GTA","docs/reference/gta/ped.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PedOperators.md","type-member-list","GTA","docs/reference/gta/ped.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PedProp.md","type-page","GTA","docs/reference/gta/ped-prop.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PedProperties.md","type-member-list","GTA","docs/reference/gta/ped.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PedType.md","type-page","GTA","docs/reference/gta/ped-type.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PhoneDialDelegate.md","type-page","GTA","docs/reference/gta/phone-dial-delegate.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PhoneDialEventArgs.md","type-page","GTA","docs/reference/gta/phone-dial-event-args.md","Keep as a standalone generated type reference page."
"docs/md/GTA/PhoneDialEventArgs.PhoneNumber.md","type-member","GTA","docs/reference/gta/phone-dial-event-args.md","Fold member page PhoneNumber into the owning type reference page."
"docs/md/GTA/PhoneDialEventArgsMembers.md","type-member-list","GTA","docs/reference/gta/phone-dial-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PhoneDialEventArgsProperties.md","type-member-list","GTA","docs/reference/gta/phone-dial-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PhoneDialEventHandler.md","type-page","GTA","docs/reference/gta/phone-dial-event-handler.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Pickup.AttachBlip.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page AttachBlip into the owning type reference page."
"docs/md/GTA/Pickup.CollectableByCar.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page CollectableByCar into the owning type reference page."
"docs/md/GTA/Pickup.CreateMoneyPickup.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page CreateMoneyPickup into the owning type reference page."
"docs/md/GTA/Pickup.CreatePickup_overload_1.md","member-overload","GTA","docs/reference/gta/pickup.md","Collapse the CreatePickup overload detail into the owning type page."
"docs/md/GTA/Pickup.CreatePickup_overload_2.md","member-overload","GTA","docs/reference/gta/pickup.md","Collapse the CreatePickup overload detail into the owning type page."
"docs/md/GTA/Pickup.CreatePickup_overloads.md","member-overload-list","GTA","docs/reference/gta/pickup.md","Collapse the CreatePickup overload summary into the owning type page."
"docs/md/GTA/Pickup.CreateWeaponPickup_overload_1.md","member-overload","GTA","docs/reference/gta/pickup.md","Collapse the CreateWeaponPickup overload detail into the owning type page."
"docs/md/GTA/Pickup.CreateWeaponPickup_overload_2.md","member-overload","GTA","docs/reference/gta/pickup.md","Collapse the CreateWeaponPickup overload detail into the owning type page."
"docs/md/GTA/Pickup.CreateWeaponPickup_overloads.md","member-overload-list","GTA","docs/reference/gta/pickup.md","Collapse the CreateWeaponPickup overload summary into the owning type page."
"docs/md/GTA/Pickup.CurrentRoom.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page CurrentRoom into the owning type reference page."
"docs/md/GTA/Pickup.Delete.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page Delete into the owning type reference page."
"docs/md/GTA/Pickup.GiveToPed.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page GiveToPed into the owning type reference page."
"docs/md/GTA/Pickup.HasBeenCollected.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page HasBeenCollected into the owning type reference page."
"docs/md/GTA/Pickup.md","type-page","GTA","docs/reference/gta/pickup.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Pickup.Position.md","type-member","GTA","docs/reference/gta/pickup.md","Fold member page Position into the owning type reference page."
"docs/md/GTA/PickupMembers.md","type-member-list","GTA","docs/reference/gta/pickup.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PickupMethods.md","type-member-list","GTA","docs/reference/gta/pickup.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PickupProperties.md","type-member-list","GTA","docs/reference/gta/pickup.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PickupType.md","type-page","GTA","docs/reference/gta/pickup-type.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Player.ActivateMultiplayerSkin.md","type-member","GTA","docs/reference/gta/player.md","Fold member page ActivateMultiplayerSkin into the owning type reference page."
"docs/md/GTA/Player.CanControlCharacter.md","type-member","GTA","docs/reference/gta/player.md","Fold member page CanControlCharacter into the owning type reference page."
"docs/md/GTA/Player.CanControlRagdoll.md","type-member","GTA","docs/reference/gta/player.md","Fold member page CanControlRagdoll into the owning type reference page."
"docs/md/GTA/Player.Character.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Character into the owning type reference page."
"docs/md/GTA/Player.Color.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Color into the owning type reference page."
"docs/md/GTA/Player.GetTargetedPed.md","type-member","GTA","docs/reference/gta/player.md","Fold member page GetTargetedPed into the owning type reference page."
"docs/md/GTA/Player.Group.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Group into the owning type reference page."
"docs/md/GTA/Player.ID.md","type-member","GTA","docs/reference/gta/player.md","Fold member page ID into the owning type reference page."
"docs/md/GTA/Player.IgnoredByEveryone.md","type-member","GTA","docs/reference/gta/player.md","Fold member page IgnoredByEveryone into the owning type reference page."
"docs/md/GTA/Player.Index.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Index into the owning type reference page."
"docs/md/GTA/Player.isActive.md","type-member","GTA","docs/reference/gta/player.md","Fold member page isActive into the owning type reference page."
"docs/md/GTA/Player.isLocalPlayer.md","type-member","GTA","docs/reference/gta/player.md","Fold member page isLocalPlayer into the owning type reference page."
"docs/md/GTA/Player.isOnMission.md","type-member","GTA","docs/reference/gta/player.md","Fold member page isOnMission into the owning type reference page."
"docs/md/GTA/Player.isPlaying.md","type-member","GTA","docs/reference/gta/player.md","Fold member page isPlaying into the owning type reference page."
"docs/md/GTA/Player.isPressingHorn.md","type-member","GTA","docs/reference/gta/player.md","Fold member page isPressingHorn into the owning type reference page."
"docs/md/GTA/Player.isTargetting_overload_1.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the isTargetting overload detail into the owning type page."
"docs/md/GTA/Player.isTargetting_overload_2.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the isTargetting overload detail into the owning type page."
"docs/md/GTA/Player.isTargetting_overloads.md","member-overload-list","GTA","docs/reference/gta/player.md","Collapse the isTargetting overload summary into the owning type page."
"docs/md/GTA/Player.LastVehicle.md","type-member","GTA","docs/reference/gta/player.md","Fold member page LastVehicle into the owning type reference page."
"docs/md/GTA/Player.MaxArmor.md","type-member","GTA","docs/reference/gta/player.md","Fold member page MaxArmor into the owning type reference page."
"docs/md/GTA/Player.MaxHealth.md","type-member","GTA","docs/reference/gta/player.md","Fold member page MaxHealth into the owning type reference page."
"docs/md/GTA/Player.md","type-page","GTA","docs/reference/gta/player.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Player.Model.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Model into the owning type reference page."
"docs/md/GTA/Player.Money.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Money into the owning type reference page."
"docs/md/GTA/Player.Name.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Name into the owning type reference page."
"docs/md/GTA/Player.NeverGetsTired.md","type-member","GTA","docs/reference/gta/player.md","Fold member page NeverGetsTired into the owning type reference page."
"docs/md/GTA/Player.op_Equality_overload_1.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the op_Equality overload detail into the owning type page."
"docs/md/GTA/Player.op_Equality_overload_2.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the op_Equality overload detail into the owning type page."
"docs/md/GTA/Player.op_Equality_overload_3.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the op_Equality overload detail into the owning type page."
"docs/md/GTA/Player.op_Equality_overloads.md","member-overload-list","GTA","docs/reference/gta/player.md","Collapse the op_Equality overload summary into the owning type page."
"docs/md/GTA/Player.op_Inequality_overload_1.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the op_Inequality overload detail into the owning type page."
"docs/md/GTA/Player.op_Inequality_overload_2.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the op_Inequality overload detail into the owning type page."
"docs/md/GTA/Player.op_Inequality_overload_3.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the op_Inequality overload detail into the owning type page."
"docs/md/GTA/Player.op_Inequality_overloads.md","member-overload-list","GTA","docs/reference/gta/player.md","Collapse the op_Inequality overload summary into the owning type page."
"docs/md/GTA/Player.SetComponentVisibility.md","type-member","GTA","docs/reference/gta/player.md","Fold member page SetComponentVisibility into the owning type reference page."
"docs/md/GTA/Player.Skin.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Skin into the owning type reference page."
"docs/md/GTA/Player.Team.md","type-member","GTA","docs/reference/gta/player.md","Fold member page Team into the owning type reference page."
"docs/md/GTA/Player.TeleportTo_overload_1.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the TeleportTo overload detail into the owning type page."
"docs/md/GTA/Player.TeleportTo_overload_2.md","member-overload","GTA","docs/reference/gta/player.md","Collapse the TeleportTo overload detail into the owning type page."
"docs/md/GTA/Player.TeleportTo_overloads.md","member-overload-list","GTA","docs/reference/gta/player.md","Collapse the TeleportTo overload summary into the owning type page."
"docs/md/GTA/Player.WantedLevel.md","type-member","GTA","docs/reference/gta/player.md","Fold member page WantedLevel into the owning type reference page."
"docs/md/GTA/PlayerConstructor1.md","type-constructor","GTA","docs/reference/gta/player.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/PlayerMembers.md","type-member-list","GTA","docs/reference/gta/player.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PlayerMethods.md","type-member-list","GTA","docs/reference/gta/player.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PlayerOperators.md","type-member-list","GTA","docs/reference/gta/player.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/PlayerProperties.md","type-member-list","GTA","docs/reference/gta/player.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/Quaternion.Add.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Add into the owning type reference page."
"docs/md/GTA/Quaternion.Angle.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Angle into the owning type reference page."
"docs/md/GTA/Quaternion.Axis.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Axis into the owning type reference page."
"docs/md/GTA/Quaternion.Conjugate.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Conjugate into the owning type reference page."
"docs/md/GTA/Quaternion.Divide.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Divide into the owning type reference page."
"docs/md/GTA/Quaternion.Dot.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Dot into the owning type reference page."
"docs/md/GTA/Quaternion.Equals_overload_1.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Equals overload detail into the owning type page."
"docs/md/GTA/Quaternion.Equals_overload_2.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Equals overload detail into the owning type page."
"docs/md/GTA/Quaternion.Equals_overload_3.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Equals overload detail into the owning type page."
"docs/md/GTA/Quaternion.Equals_overloads.md","member-overload-list","GTA","docs/reference/gta/quaternion.md","Collapse the Equals overload summary into the owning type page."
"docs/md/GTA/Quaternion.FromRotation.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page FromRotation into the owning type reference page."
"docs/md/GTA/Quaternion.GetHashCode.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page GetHashCode into the owning type reference page."
"docs/md/GTA/Quaternion.Identity.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Identity into the owning type reference page."
"docs/md/GTA/Quaternion.Invert_overload_1.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Invert overload detail into the owning type page."
"docs/md/GTA/Quaternion.Invert_overload_2.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Invert overload detail into the owning type page."
"docs/md/GTA/Quaternion.Invert_overloads.md","member-overload-list","GTA","docs/reference/gta/quaternion.md","Collapse the Invert overload summary into the owning type page."
"docs/md/GTA/Quaternion.Length.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Length into the owning type reference page."
"docs/md/GTA/Quaternion.Lerp.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Lerp into the owning type reference page."
"docs/md/GTA/Quaternion.md","type-page","GTA","docs/reference/gta/quaternion.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Quaternion.Multiply_overload_1.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Multiply overload detail into the owning type page."
"docs/md/GTA/Quaternion.Multiply_overload_2.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Multiply overload detail into the owning type page."
"docs/md/GTA/Quaternion.Multiply_overloads.md","member-overload-list","GTA","docs/reference/gta/quaternion.md","Collapse the Multiply overload summary into the owning type page."
"docs/md/GTA/Quaternion.Negate.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Negate into the owning type reference page."
"docs/md/GTA/Quaternion.Normalize_overload_1.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Normalize overload detail into the owning type page."
"docs/md/GTA/Quaternion.Normalize_overload_2.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the Normalize overload detail into the owning type page."
"docs/md/GTA/Quaternion.Normalize_overloads.md","member-overload-list","GTA","docs/reference/gta/quaternion.md","Collapse the Normalize overload summary into the owning type page."
"docs/md/GTA/Quaternion.op_Addition.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page op_Addition into the owning type reference page."
"docs/md/GTA/Quaternion.op_Division.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page op_Division into the owning type reference page."
"docs/md/GTA/Quaternion.op_Equality.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page op_Equality into the owning type reference page."
"docs/md/GTA/Quaternion.op_Inequality.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page op_Inequality into the owning type reference page."
"docs/md/GTA/Quaternion.op_Multiply_overload_1.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the op_Multiply overload detail into the owning type page."
"docs/md/GTA/Quaternion.op_Multiply_overload_2.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the op_Multiply overload detail into the owning type page."
"docs/md/GTA/Quaternion.op_Multiply_overload_3.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the op_Multiply overload detail into the owning type page."
"docs/md/GTA/Quaternion.op_Multiply_overloads.md","member-overload-list","GTA","docs/reference/gta/quaternion.md","Collapse the op_Multiply overload summary into the owning type page."
"docs/md/GTA/Quaternion.op_Subtraction.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page op_Subtraction into the owning type reference page."
"docs/md/GTA/Quaternion.op_UnaryNegation.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page op_UnaryNegation into the owning type reference page."
"docs/md/GTA/Quaternion.RotationAxis.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page RotationAxis into the owning type reference page."
"docs/md/GTA/Quaternion.RotationMatrix.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page RotationMatrix into the owning type reference page."
"docs/md/GTA/Quaternion.RotationYawPitchRoll.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page RotationYawPitchRoll into the owning type reference page."
"docs/md/GTA/Quaternion.Subtract.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Subtract into the owning type reference page."
"docs/md/GTA/Quaternion.ToRotation.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page ToRotation into the owning type reference page."
"docs/md/GTA/Quaternion.ToString_overload_1.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the ToString overload detail into the owning type page."
"docs/md/GTA/Quaternion.ToString_overload_2.md","member-overload","GTA","docs/reference/gta/quaternion.md","Collapse the ToString overload detail into the owning type page."
"docs/md/GTA/Quaternion.ToString_overloads.md","member-overload-list","GTA","docs/reference/gta/quaternion.md","Collapse the ToString overload summary into the owning type page."
"docs/md/GTA/Quaternion.W.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page W into the owning type reference page."
"docs/md/GTA/Quaternion.X.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page X into the owning type reference page."
"docs/md/GTA/Quaternion.Y.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Y into the owning type reference page."
"docs/md/GTA/Quaternion.Z.md","type-member","GTA","docs/reference/gta/quaternion.md","Fold member page Z into the owning type reference page."
"docs/md/GTA/QuaternionConstructor.md","type-constructor","GTA","docs/reference/gta/quaternion.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/QuaternionConstructor2.md","type-constructor","GTA","docs/reference/gta/quaternion.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/QuaternionConstructor3.md","type-constructor","GTA","docs/reference/gta/quaternion.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/QuaternionFields.md","type-member-list","GTA","docs/reference/gta/quaternion.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/QuaternionMembers.md","type-member-list","GTA","docs/reference/gta/quaternion.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/QuaternionMethods.md","type-member-list","GTA","docs/reference/gta/quaternion.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/QuaternionOperators.md","type-member-list","GTA","docs/reference/gta/quaternion.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/QuaternionProperties.md","type-member-list","GTA","docs/reference/gta/quaternion.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/RadioStation.md","type-page","GTA","docs/reference/gta/radio-station.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Relationship.md","type-page","GTA","docs/reference/gta/relationship.md","Keep as a standalone generated type reference page."
"docs/md/GTA/RelationshipGroup.md","type-page","GTA","docs/reference/gta/relationship-group.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Room.FromString.md","type-member","GTA","docs/reference/gta/room.md","Fold member page FromString into the owning type reference page."
"docs/md/GTA/Room.md","type-page","GTA","docs/reference/gta/room.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Room.op_Equality.md","type-member","GTA","docs/reference/gta/room.md","Fold member page op_Equality into the owning type reference page."
"docs/md/GTA/Room.op_Inequality.md","type-member","GTA","docs/reference/gta/room.md","Fold member page op_Inequality into the owning type reference page."
"docs/md/GTA/Room.ToString.md","type-member","GTA","docs/reference/gta/room.md","Fold member page ToString into the owning type reference page."
"docs/md/GTA/RoomMembers.md","type-member-list","GTA","docs/reference/gta/room.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/RoomMethods.md","type-member-list","GTA","docs/reference/gta/room.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/RoomOperators.md","type-member-list","GTA","docs/reference/gta/room.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/Script.Abort.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Abort into the owning type reference page."
"docs/md/GTA/Script.BindConsoleCommand_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the BindConsoleCommand overload detail into the owning type page."
"docs/md/GTA/Script.BindConsoleCommand_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the BindConsoleCommand overload detail into the owning type page."
"docs/md/GTA/Script.BindConsoleCommand_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the BindConsoleCommand overload summary into the owning type page."
"docs/md/GTA/Script.BindKey_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the BindKey overload detail into the owning type page."
"docs/md/GTA/Script.BindKey_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the BindKey overload detail into the owning type page."
"docs/md/GTA/Script.BindKey_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the BindKey overload summary into the owning type page."
"docs/md/GTA/Script.BindPhoneNumber.md","type-member","GTA","docs/reference/gta/script.md","Fold member page BindPhoneNumber into the owning type reference page."
"docs/md/GTA/Script.BindScriptCommand.md","type-member","GTA","docs/reference/gta/script.md","Fold member page BindScriptCommand into the owning type reference page."
"docs/md/GTA/Script.ConsoleCommand.md","type-member","GTA","docs/reference/gta/script.md","Fold member page ConsoleCommand into the owning type reference page."
"docs/md/GTA/Script.Dispose_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the Dispose overload detail into the owning type page."
"docs/md/GTA/Script.Dispose_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the Dispose overload detail into the owning type page."
"docs/md/GTA/Script.Dispose_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the Dispose overload summary into the owning type page."
"docs/md/GTA/Script.Exists_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the Exists overload detail into the owning type page."
"docs/md/GTA/Script.Exists_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the Exists overload detail into the owning type page."
"docs/md/GTA/Script.Exists_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the Exists overload summary into the owning type page."
"docs/md/GTA/Script.Filename.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Filename into the owning type reference page."
"docs/md/GTA/Script.Finalize.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Finalize into the owning type reference page."
"docs/md/GTA/Script.FullName.md","type-member","GTA","docs/reference/gta/script.md","Fold member page FullName into the owning type reference page."
"docs/md/GTA/Script.GeneralInfo.md","type-member","GTA","docs/reference/gta/script.md","Fold member page GeneralInfo into the owning type reference page."
"docs/md/GTA/Script.GUID.md","type-member","GTA","docs/reference/gta/script.md","Fold member page GUID into the owning type reference page."
"docs/md/GTA/Script.Interval.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Interval into the owning type reference page."
"docs/md/GTA/Script.isKeyPressed.md","type-member","GTA","docs/reference/gta/script.md","Fold member page isKeyPressed into the owning type reference page."
"docs/md/GTA/Script.isRunning.md","type-member","GTA","docs/reference/gta/script.md","Fold member page isRunning into the owning type reference page."
"docs/md/GTA/Script.isScriptRunning_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the isScriptRunning overload detail into the owning type page."
"docs/md/GTA/Script.isScriptRunning_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the isScriptRunning overload detail into the owning type page."
"docs/md/GTA/Script.isScriptRunning_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the isScriptRunning overload summary into the owning type page."
"docs/md/GTA/Script.isWaiting.md","type-member","GTA","docs/reference/gta/script.md","Fold member page isWaiting into the owning type reference page."
"docs/md/GTA/Script.KeyDown.md","type-member","GTA","docs/reference/gta/script.md","Fold member page KeyDown into the owning type reference page."
"docs/md/GTA/Script.KeyUp.md","type-member","GTA","docs/reference/gta/script.md","Fold member page KeyUp into the owning type reference page."
"docs/md/GTA/Script.md","type-page","GTA","docs/reference/gta/script.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Script.MouseDown.md","type-member","GTA","docs/reference/gta/script.md","Fold member page MouseDown into the owning type reference page."
"docs/md/GTA/Script.MouseUp.md","type-member","GTA","docs/reference/gta/script.md","Fold member page MouseUp into the owning type reference page."
"docs/md/GTA/Script.Name.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Name into the owning type reference page."
"docs/md/GTA/Script.PerFrameDrawing.md","type-member","GTA","docs/reference/gta/script.md","Fold member page PerFrameDrawing into the owning type reference page."
"docs/md/GTA/Script.PhoneNumberDialed.md","type-member","GTA","docs/reference/gta/script.md","Fold member page PhoneNumberDialed into the owning type reference page."
"docs/md/GTA/Script.Player.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Player into the owning type reference page."
"docs/md/GTA/Script.Resources.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Resources into the owning type reference page."
"docs/md/GTA/Script.ScriptCommand.md","type-member","GTA","docs/reference/gta/script.md","Fold member page ScriptCommand into the owning type reference page."
"docs/md/GTA/Script.SendScriptCommand_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the SendScriptCommand overload detail into the owning type page."
"docs/md/GTA/Script.SendScriptCommand_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the SendScriptCommand overload detail into the owning type page."
"docs/md/GTA/Script.SendScriptCommand_overload_3.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the SendScriptCommand overload detail into the owning type page."
"docs/md/GTA/Script.SendScriptCommand_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the SendScriptCommand overload summary into the owning type page."
"docs/md/GTA/Script.Settings.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Settings into the owning type reference page."
"docs/md/GTA/Script.Tick.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Tick into the owning type reference page."
"docs/md/GTA/Script.ToString.md","type-member","GTA","docs/reference/gta/script.md","Fold member page ToString into the owning type reference page."
"docs/md/GTA/Script.UnbindConsoleCommand.md","type-member","GTA","docs/reference/gta/script.md","Fold member page UnbindConsoleCommand into the owning type reference page."
"docs/md/GTA/Script.UnbindKey_overload_1.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the UnbindKey overload detail into the owning type page."
"docs/md/GTA/Script.UnbindKey_overload_2.md","member-overload","GTA","docs/reference/gta/script.md","Collapse the UnbindKey overload detail into the owning type page."
"docs/md/GTA/Script.UnbindKey_overloads.md","member-overload-list","GTA","docs/reference/gta/script.md","Collapse the UnbindKey overload summary into the owning type page."
"docs/md/GTA/Script.UnbindPhoneNumber.md","type-member","GTA","docs/reference/gta/script.md","Fold member page UnbindPhoneNumber into the owning type reference page."
"docs/md/GTA/Script.UnbindScriptCommand.md","type-member","GTA","docs/reference/gta/script.md","Fold member page UnbindScriptCommand into the owning type reference page."
"docs/md/GTA/Script.Wait.md","type-member","GTA","docs/reference/gta/script.md","Fold member page Wait into the owning type reference page."
"docs/md/GTA/ScriptCommandDelegate.md","type-page","GTA","docs/reference/gta/script-command-delegate.md","Keep as a standalone generated type reference page."
"docs/md/GTA/ScriptCommandEventArgs.Command.md","type-member","GTA","docs/reference/gta/script-command-event-args.md","Fold member page Command into the owning type reference page."
